,SFAPO_OCN (carboscope) [Pmol/yr],SFCO2_FF (GCP-GridFED) [Pmol/yr],SFCO2_FF (OCO2-MIP) [Pmol/yr],SFCO2_OCN (MPI-SOM-FFN) [Pmol/yr],SFCO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (era5_shf) [Pmol/yr],SFO2_FF (GCP-GridFED) [Pmol/yr],SFO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFO2_OCN (gk2001_R2016) [Pmol/yr]
1996-10-08 12:00:00,0.0,0.55154765,0.0,-0.09928839,-0.24646409,0.014479443,0.18589124,-0.7646711,0.41493556,0.050004054
1996-10-09 12:00:00,0.0,0.5529568,0.0,-0.1006876,-0.2550469,0.018809836,0.19300647,-0.76676536,0.3797645,0.060500406
1996-10-10 12:00:00,0.0,0.554366,0.0,-0.10208682,-0.25184044,0.02314027,0.20012164,-0.7688597,0.4748623,0.07099675
1996-10-11 12:00:00,0.0,0.55577517,0.0,-0.10348601,-0.23902027,0.027470695,0.20723687,-0.7709539,0.50392604,0.08149308
1996-10-12 12:00:00,0.0,0.5571843,0.0,-0.10488524,-0.20591928,0.03180113,0.21435213,-0.7730482,0.44308817,0.0919894
1996-10-13 12:00:00,0.0,0.55859345,0.0,-0.10628446,-0.21201539,0.036131553,0.22146732,-0.77514255,0.5583488,0.10248577
1996-10-14 12:00:00,0.0,0.56000257,0.0,-0.10768369,-0.23414749,0.04046199,0.2285825,-0.7772368,0.5688254,0.112982094
1996-10-15 12:00:00,0.0,0.56141174,0.0,-0.1090829,-0.27913433,0.04479238,0.23569773,-0.7793311,0.8262618,0.12347839
1996-10-16 12:00:00,0.0,0.56282085,0.0,-0.110482104,-0.28162584,0.04912282,0.24281302,-0.7814254,0.8566297,0.13397476
1996-10-17 12:00:00,0.0,0.5631055,0.0,-0.11080198,-0.2567421,0.050875824,0.24836637,-0.7819537,0.7943679,0.14438336
1996-10-18 12:00:00,0.0,0.56339014,0.0,-0.11148582,-0.24349801,0.052628826,0.25391975,-0.78248197,0.7615978,0.1547918
1996-10-19 12:00:00,0.0,0.56367475,0.0,-0.112169646,-0.25082976,0.05438186,0.2594731,-0.7830103,0.816296,0.16520041
1996-10-20 12:00:00,0.0,0.5639594,0.0,-0.11285347,-0.2835697,0.05613481,0.2650265,-0.7835386,0.7683521,0.17560895
1996-10-21 12:00:00,0.0,0.564244,0.0,-0.113537304,-0.3050082,0.057887826,0.27057993,-0.784067,0.81780183,0.18601748
1996-10-22 12:00:00,0.0,0.5645286,0.0,-0.11422114,-0.29997888,0.059640825,0.27613324,-0.7845953,0.6993187,0.19642603
1996-10-23 12:00:00,0.0,0.56481326,0.0,-0.114904955,-0.28550243,0.061393872,0.28168666,-0.7851236,0.5739395,0.20683454
1996-10-24 12:00:00,0.0,0.56509787,0.0,-0.11558879,-0.2902035,0.06314692,0.2872401,-0.78565186,0.57209814,0.21724316
1996-10-25 12:00:00,0.0,0.5653825,0.0,-0.11627264,-0.27015495,0.06489988,0.29279345,-0.7861802,0.680413,0.22765172
1996-10-26 12:00:00,0.0,0.56566715,0.0,-0.116956465,-0.26023337,0.066652946,0.29834682,-0.78670853,0.6018855,0.2380602
1996-10-27 12:00:00,0.0,0.5659517,0.0,-0.11764028,-0.24264857,0.0684059,0.30390018,-0.7872368,0.648134,0.24846874
1996-10-28 12:00:00,0.0,0.56623626,0.0,-0.11832413,-0.23059492,0.07015884,0.30945364,-0.7877651,0.68263006,0.25887722
1996-10-29 12:00:00,0.0,0.5665209,0.0,-0.11900796,-0.24722266,0.071911916,0.31500697,-0.7882934,0.7294286,0.2692858
1996-10-30 12:00:00,0.0,0.56680554,0.0,-0.11969178,-0.26053298,0.07366486,0.3205604,-0.7888217,0.79647344,0.2796944
1996-10-31 12:00:00,0.0,0.56709015,0.0,-0.12037563,-0.2557169,0.075417966,0.32611376,-0.7893501,0.86140805,0.29010293
1996-11-01 12:00:00,0.0,0.5673748,0.0,-0.12105946,-0.25435498,0.07717091,0.33166704,-0.7898784,0.81622565,0.3005114
1996-11-02 12:00:00,0.0,0.5676594,0.0,-0.12174328,-0.24880707,0.07892395,0.33722055,-0.79040664,0.9425999,0.31092
1996-11-03 12:00:00,0.0,0.56794405,0.0,-0.12242711,-0.2507714,0.08067699,0.3427738,-0.790935,0.91054803,0.3213285
1996-11-04 12:00:00,0.0,0.5682286,0.0,-0.12311095,-0.26454297,0.08242988,0.34832725,-0.7914633,0.949108,0.33173716
1996-11-05 12:00:00,0.0,0.5685133,0.0,-0.12379476,-0.28018942,0.08418302,0.35388073,-0.7919916,0.90527934,0.3421455
1996-11-06 12:00:00,0.0,0.56879795,0.0,-0.12447861,-0.29820916,0.08593598,0.35943407,-0.79251987,0.92510206,0.35255417
1996-11-07 12:00:00,0.0,0.56908256,0.0,-0.12516244,-0.29814953,0.08768903,0.36498743,-0.7930482,0.9993761,0.36296275
1996-11-08 12:00:00,0.0,0.5693671,0.0,-0.12584627,-0.29065922,0.08944191,0.37054083,-0.79357654,1.1585898,0.3733713
1996-11-09 12:00:00,0.0,0.5696517,0.0,-0.1265301,-0.2955738,0.091194935,0.37609422,-0.7941049,1.208482,0.3837798
1996-11-10 12:00:00,0.0,0.5699364,0.0,-0.12721394,-0.27883914,0.09294801,0.3816476,-0.7946332,1.1803026,0.3941883
1996-11-11 12:00:00,0.0,0.570221,0.0,-0.12789775,-0.29413724,0.094701014,0.387201,-0.7951615,1.343698,0.4045968
1996-11-12 12:00:00,0.0,0.5705056,0.0,-0.1285816,-0.2980991,0.09645412,0.39275432,-0.7956898,1.1126808,0.41500553
1996-11-13 12:00:00,0.0,0.5707903,0.0,-0.12926543,-0.27991924,0.09820702,0.3983078,-0.79621804,0.87398374,0.42541397
1996-11-14 12:00:00,0.0,0.5710749,0.0,-0.12994926,-0.2829243,0.099960096,0.40386114,-0.79674643,0.7524716,0.43582255
1996-11-15 12:00:00,0.0,0.57135946,0.0,-0.13063309,-0.31047472,0.10171304,0.40941453,-0.7972747,0.51724446,0.44623104
1996-11-16 12:00:00,0.0,0.57218015,0.0,-0.12972516,-0.29100183,0.102009326,0.41358578,-0.7985273,0.47256276,0.45486698
1996-11-17 12:00:00,0.0,0.57353693,0.0,-0.12938742,-0.2631926,0.10084888,0.4163748,-0.8005042,0.53334713,0.46173
1996-11-18 12:00:00,0.0,0.57489383,0.0,-0.12904967,-0.2685946,0.09968838,0.41916382,-0.802481,0.66548264,0.46859327
1996-11-19 12:00:00,0.0,0.57625055,0.0,-0.12871194,-0.26731452,0.09852769,0.42195278,-0.8044578,0.8739169,0.4754563
1996-11-20 12:00:00,0.0,0.57760733,0.0,-0.1283742,-0.26255292,0.09736721,0.424742,-0.80643475,0.9829111,0.48231938
1996-11-21 12:00:00,0.0,0.5789641,0.0,-0.12803644,-0.25697133,0.09620677,0.42753097,-0.8084115,0.9500258,0.48918244
1996-11-22 12:00:00,0.0,0.5803209,0.0,-0.12769872,-0.25073218,0.095046304,0.4303201,-0.8103884,0.9506459,0.49604562
1996-11-23 12:00:00,0.0,0.5816777,0.0,-0.12736097,-0.25662333,0.093885824,0.43310913,-0.81236523,0.8828249,0.5029089
1996-11-24 12:00:00,0.0,0.58303446,0.0,-0.12702322,-0.25227824,0.09272529,0.43589807,-0.8143421,0.9382125,0.5097719
1996-11-25 12:00:00,0.0,0.5843913,0.0,-0.12668549,-0.25159943,0.09156478,0.43868718,-0.8163188,0.8555963,0.51663494
1996-11-26 12:00:00,0.0,0.585748,0.0,-0.12634774,-0.25140134,0.09040422,0.44147614,-0.8182958,0.7165764,0.52349836
1996-11-27 12:00:00,0.0,0.5871048,0.0,-0.12601,-0.27566987,0.08924364,0.4442653,-0.8202727,0.75040394,0.5303614
1996-11-28 12:00:00,0.0,0.58846164,0.0,-0.12567227,-0.27430564,0.08808314,0.44705418,-0.8222495,0.78607804,0.53722435
1996-11-29 12:00:00,0.0,0.58981836,0.0,-0.12533452,-0.2804671,0.08692276,0.44984356,-0.8242263,0.7698853,0.5440876
1996-11-30 12:00:00,0.0,0.5911751,0.0,-0.12499677,-0.2995647,0.08576223,0.45263243,-0.8262031,0.6361661,0.5509507
1996-12-01 12:00:00,0.0,0.592532,0.0,-0.12465903,-0.3003346,0.08460166,0.45542127,-0.82818,0.40390456,0.5578139
1996-12-02 12:00:00,0.0,0.5938887,0.0,-0.124321304,-0.28133658,0.08344121,0.45821044,-0.8301569,0.59532696,0.56467694
1996-12-03 12:00:00,0.0,0.59524554,0.0,-0.123983555,-0.27521193,0.08228052,0.4609995,-0.83213365,0.80240357,0.57154024
1996-12-04 12:00:00,0.0,0.5966023,0.0,-0.123645805,-0.2798477,0.0811201,0.46378866,-0.83411056,0.86883897,0.5784032
1996-12-05 12:00:00,0.0,0.59795904,0.0,-0.12330807,-0.32749668,0.07995954,0.46657762,-0.8360874,0.7158527,0.58526623
1996-12-06 12:00:00,0.0,0.5993159,0.0,-0.12297032,-0.3343382,0.07879916,0.4693667,-0.8380643,0.69171953,0.5921294
1996-12-07 12:00:00,0.0,0.6006726,0.0,-0.122632585,-0.3296369,0.077638626,0.47215575,-0.8400411,0.80872864,0.5989927
1996-12-08 12:00:00,0.0,0.6020294,0.0,-0.12229484,-0.3168405,0.07647812,0.47494474,-0.84201795,1.0624642,0.60585564
1996-12-09 12:00:00,0.0,0.60338616,0.0,-0.12195709,-0.29834506,0.075317584,0.47773388,-0.84399486,0.9882187,0.612719
1996-12-10 12:00:00,0.0,0.60474294,0.0,-0.12161936,-0.29226294,0.07415714,0.48052305,-0.84597164,0.8160956,0.61958206
1996-12-11 12:00:00,0.0,0.60609984,0.0,-0.12128161,-0.27812368,0.07299662,0.48331186,-0.8479485,0.89805675,0.62644494
1996-12-12 12:00:00,0.0,0.60745656,0.0,-0.12094388,-0.26803622,0.0718361,0.4861009,-0.84992534,0.8870838,0.6333083
1996-12-13 12:00:00,0.0,0.6088134,0.0,-0.12060613,-0.2791998,0.07067551,0.48888996,-0.85190225,0.8274959,0.64017135
1996-12-14 12:00:00,0.0,0.6101701,0.0,-0.12026838,-0.28459886,0.06951505,0.491679,-0.853879,0.6494251,0.6470345
1996-12-15 12:00:00,0.0,0.6115269,0.0,-0.11993065,-0.27075335,0.068354554,0.49446803,-0.8558559,0.6181224,0.65389764
1996-12-16 12:00:00,0.0,0.6128837,0.0,-0.11959291,-0.27057353,0.06719405,0.49725735,-0.85783273,0.8154194,0.6607609
1996-12-17 12:00:00,0.0,0.6135235,0.0,-0.11995799,-0.30063817,0.067728594,0.49482194,-0.85874504,0.8723199,0.6603211
1996-12-18 12:00:00,0.0,0.6141633,0.0,-0.120066404,-0.3142601,0.06826312,0.49238676,-0.8596574,0.7536277,0.6598812
1996-12-19 12:00:00,0.0,0.61480314,0.0,-0.12017485,-0.33218572,0.06879762,0.4899517,-0.86056966,0.7521495,0.65944153
1996-12-20 12:00:00,0.0,0.6154429,0.0,-0.12028325,-0.34340024,0.06933222,0.48751652,-0.86148196,0.7269858,0.65900177
1996-12-21 12:00:00,0.0,0.6160828,0.0,-0.1203917,-0.31436354,0.06986673,0.48508117,-0.8623943,0.7344581,0.6585618
1996-12-22 12:00:00,0.0,0.6167226,0.0,-0.12050011,-0.30128014,0.07040129,0.4826458,-0.8633066,0.71339273,0.658122
1996-12-23 12:00:00,0.0,0.61736244,0.0,-0.120608546,-0.29743224,0.07093589,0.48021087,-0.86421883,0.6003039,0.6576824
1996-12-24 12:00:00,0.0,0.61800224,0.0,-0.12071697,-0.28066778,0.071470425,0.4777755,-0.8651312,0.6462264,0.6572425
1996-12-25 12:00:00,0.0,0.61864203,0.0,-0.120825395,-0.3153284,0.072004996,0.47534046,-0.86604345,0.55329865,0.65680283
1996-12-26 12:00:00,0.0,0.6192818,0.0,-0.12093381,-0.30581394,0.07253953,0.4729053,-0.8669558,0.45474425,0.6563632
1996-12-27 12:00:00,0.0,0.6199216,0.0,-0.121042244,-0.290635,0.07307404,0.4704698,-0.8678681,0.51566935,0.6559234
1996-12-28 12:00:00,0.0,0.6205615,0.0,-0.12115068,-0.27744776,0.073608644,0.46803468,-0.8687805,0.55579096,0.6554834
1996-12-29 12:00:00,0.0,0.6212012,0.0,-0.1212591,-0.2693305,0.07414323,0.46559966,-0.86969274,0.58906764,0.6550437
1996-12-30 12:00:00,0.0,0.6218411,0.0,-0.121367514,-0.2592633,0.074677736,0.46316427,-0.87060505,0.54735565,0.65460384
1996-12-31 12:00:00,0.0,0.62248087,0.0,-0.12147595,-0.2668502,0.07521224,0.46072903,-0.87151736,0.5918379,0.6541644
1997-01-01 12:00:00,0.0,0.62312067,0.0,-0.12158437,-0.2695193,0.0757469,0.4582938,-0.8724296,0.6436676,0.65372443
1997-01-02 12:00:00,0.0,0.62376046,0.0,-0.12169279,-0.25956696,0.07628129,0.4558587,-0.87334204,0.5092408,0.6532847
1997-01-03 12:00:00,0.0,0.62440026,0.0,-0.12180121,-0.26241243,0.07681592,0.45342347,-0.8742543,0.55409706,0.6528448
1997-01-04 12:00:00,0.0,0.62504005,0.0,-0.12190963,-0.2656479,0.07735041,0.45098823,-0.8751667,0.6055484,0.6524052
1997-01-05 12:00:00,0.0,0.6256799,0.0,-0.122018084,-0.29753608,0.07788492,0.448553,-0.8760789,0.36808464,0.6519652
1997-01-06 12:00:00,0.0,0.62631977,0.0,-0.122126505,-0.30067196,0.07841955,0.44611776,-0.87699115,0.16467424,0.6515255
1997-01-07 12:00:00,0.0,0.6269596,0.0,-0.12223492,-0.28376913,0.078954086,0.44368258,-0.87790346,0.10711588,0.6510858
1997-01-08 12:00:00,0.0,0.6275994,0.0,-0.122343354,-0.28684837,0.07948866,0.4412474,-0.8788158,0.0039316746,0.65064585
1997-01-09 12:00:00,0.0,0.6282392,0.0,-0.122451775,-0.27608663,0.08002316,0.43881205,-0.87972814,0.10773828,0.6502064
1997-01-10 12:00:00,0.0,0.6288791,0.0,-0.1225602,-0.24998258,0.08055773,0.43637693,-0.8806403,0.28320515,0.6497665
1997-01-11 12:00:00,0.0,0.6295188,0.0,-0.12266862,-0.2317683,0.08109229,0.43394175,-0.88155276,0.2880747,0.6493267
1997-01-12 12:00:00,0.0,0.63015866,0.0,-0.12277704,-0.21540494,0.081626795,0.43150657,-0.88246506,0.18318273,0.648887
1997-01-13 12:00:00,0.0,0.6307985,0.0,-0.12288547,-0.20142882,0.08216137,0.42907134,-0.8833774,0.21885423,0.64844704
1997-01-14 12:00:00,0.0,0.6314383,0.0,-0.12299391,-0.19980569,0.082696,0.42663598,-0.8842896,0.20510216,0.6480073
1997-01-15 12:00:00,0.0,0.6320781,0.0,-0.12310232,-0.19525948,0.08323044,0.42420092,-0.885202,0.20518498,0.64756745
1997-01-16 12:00:00,0.0,0.63271785,0.0,-0.123210736,-0.20734194,0.08376491,0.42176583,-0.8861143,0.22047417,0.6471277
1997-01-17 12:00:00,0.0,0.6300596,0.0,-0.12304468,-0.2322575,0.080307685,0.41492608,-0.882322,0.13595724,0.6395096
1997-01-18 12:00:00,0.0,0.6274014,0.0,-0.12290961,-0.23365052,0.07685057,0.40808633,-0.8785298,0.15643339,0.6318913
1997-01-19 12:00:00,0.0,0.6247431,0.0,-0.12277451,-0.23247372,0.0733933,0.4012467,-0.8747375,0.07911219,0.6242731
1997-01-20 12:00:00,0.0,0.622085,0.0,-0.122639455,-0.21928737,0.0699362,0.3944067,-0.87094516,0.14042641,0.6166551
1997-01-21 12:00:00,0.0,0.61942667,0.0,-0.122504346,-0.25331163,0.06647883,0.38756704,-0.86715287,-0.052087415,0.6090366
1997-01-22 12:00:00,0.0,0.6167684,0.0,-0.12236925,-0.26748037,0.06302177,0.3807274,-0.86336076,-0.011425919,0.6014184
1997-01-23 12:00:00,0.0,0.6141102,0.0,-0.12223415,-0.22728443,0.059564415,0.3738876,-0.8595684,-0.15896927,0.59380025
1997-01-24 12:00:00,0.0,0.6114519,0.0,-0.12209907,-0.2066648,0.056107175,0.36704785,-0.8557762,-0.18449757,0.5861821
1997-01-25 12:00:00,0.0,0.60879374,0.0,-0.121964015,-0.2293022,0.05265008,0.36020812,-0.85198385,-0.35768226,0.57856375
1997-01-26 12:00:00,0.0,0.6061355,0.0,-0.12182892,-0.2401528,0.04919276,0.3533685,-0.84819156,-0.35724863,0.57094556
1997-01-27 12:00:00,0.0,0.6034772,0.0,-0.12169385,-0.21139587,0.045735557,0.3465287,-0.84439933,-0.0377958,0.5633274
1997-01-28 12:00:00,0.0,0.600819,0.0,-0.12155875,-0.20414214,0.04227828,0.339689,-0.840607,0.14097041,0.55570894
1997-01-29 12:00:00,0.0,0.5981607,0.0,-0.12142367,-0.21282971,0.0388211,0.33284917,-0.8368148,-0.020211978,0.5480909
1997-01-30 12:00:00,0.0,0.5955025,0.0,-0.12128858,-0.1954249,0.035363846,0.32600957,-0.8330225,0.10046127,0.54047275
1997-01-31 12:00:00,0.0,0.59284425,0.0,-0.1211535,-0.1876877,0.03190661,0.3191697,-0.82923025,0.09681233,0.5328544
1997-02-01 12:00:00,0.0,0.59018594,0.0,-0.12101842,-0.17538069,0.028449414,0.31233007,-0.825438,0.10608188,0.52523625
1997-02-02 12:00:00,0.0,0.58752775,0.0,-0.12088333,-0.18785238,0.0249922,0.30549031,-0.82164574,0.19228587,0.517618
1997-02-03 12:00:00,0.0,0.5848695,0.0,-0.12074825,-0.19959538,0.021534882,0.29865053,-0.81785345,0.03247853,0.5099998
1997-02-04 12:00:00,0.0,0.5822113,0.0,-0.12061316,-0.1822589,0.01807774,0.29181087,-0.8140612,-0.06230087,0.5023815
1997-02-05 12:00:00,0.0,0.579553,0.0,-0.12047808,-0.17785697,0.01462055,0.28497106,-0.81026894,0.023853034,0.49476343
1997-02-06 12:00:00,0.0,0.57689476,0.0,-0.12034299,-0.18838698,0.011163273,0.27813143,-0.8064767,0.057525575,0.48714513
1997-02-07 12:00:00,0.0,0.5742366,0.0,-0.1202079,-0.1781307,0.0077060624,0.27129167,-0.80268437,-0.012946944,0.47952688
1997-02-08 12:00:00,0.0,0.57157826,0.0,-0.12007282,-0.16570629,0.0042488244,0.26445192,-0.79889214,0.08761322,0.4719086
1997-02-09 12:00:00,0.0,0.5689201,0.0,-0.119937725,-0.16451253,0.0007916185,0.25761214,-0.7950999,0.09875167,0.46429035
1997-02-10 12:00:00,0.0,0.56626177,0.0,-0.119802654,-0.16906364,-0.0026656154,0.25077245,-0.7913077,0.029739905,0.45667225
1997-02-11 12:00:00,0.0,0.5636035,0.0,-0.119667575,-0.20728768,-0.0061229635,0.24393268,-0.7875153,-0.065250486,0.4490539
1997-02-12 12:00:00,0.0,0.56094533,0.0,-0.11953247,-0.18736386,-0.0095801065,0.23709297,-0.78372306,-0.08919303,0.44143578
1997-02-13 12:00:00,0.0,0.5582871,0.0,-0.1193974,-0.17634898,-0.013037313,0.23025322,-0.7799308,-0.024176262,0.43381745
1997-02-14 12:00:00,0.0,0.5556289,0.0,-0.1192623,-0.1709155,-0.016494518,0.22341351,-0.7761385,0.07548435,0.42619926
1997-02-15 12:00:00,0.0,0.554883,0.0,-0.11943021,-0.18322842,-0.01849844,0.21842869,-0.7750263,-0.0044899485,0.41592035
1997-02-16 12:00:00,0.0,0.5560494,0.0,-0.11988264,-0.2025842,-0.019048905,0.21529883,-0.77659434,-0.18620159,0.4029807
1997-02-17 12:00:00,0.0,0.557216,0.0,-0.12033509,-0.19328076,-0.019599384,0.21216892,-0.77816224,-0.2185354,0.39004096
1997-02-18 12:00:00,0.0,0.5583826,0.0,-0.12078751,-0.19064544,-0.020149868,0.20903906,-0.7797302,-0.2436241,0.3771013
1997-02-19 12:00:00,0.0,0.55954903,0.0,-0.12123994,-0.18745098,-0.020700414,0.20590916,-0.78129816,-0.25447822,0.36416167
1997-02-20 12:00:00,0.0,0.56071556,0.0,-0.121692374,-0.18549298,-0.021250878,0.2027794,-0.7828661,-0.24495304,0.35122207
1997-02-21 12:00:00,0.0,0.5618821,0.0,-0.12214482,-0.21007533,-0.021801356,0.1996494,-0.78443396,-0.21287057,0.33828226
1997-02-22 12:00:00,0.0,0.56304854,0.0,-0.12259723,-0.21332595,-0.022351822,0.1965195,-0.7860019,-0.3455028,0.32534266
1997-02-23 12:00:00,0.0,0.56421506,0.0,-0.12304967,-0.19193155,-0.02290237,0.19338971,-0.7875699,-0.36926666,0.312403
1997-02-24 12:00:00,0.0,0.5653816,0.0,-0.12350208,-0.17264427,-0.023452768,0.19025983,-0.7891378,-0.2618182,0.2994632
1997-02-25 12:00:00,0.0,0.5665481,0.0,-0.123954564,-0.17234807,-0.024003284,0.18712991,-0.79070586,-0.055296287,0.28652367
1997-02-26 12:00:00,0.0,0.56771463,0.0,-0.12440698,-0.1741878,-0.024553763,0.1840001,-0.79227376,-0.16303585,0.2735839
1997-02-27 12:00:00,0.0,0.56888115,0.0,-0.12485941,-0.16745582,-0.02510426,0.18087016,-0.79384166,-0.33702803,0.26064426
1997-02-28 12:00:00,0.0,0.5700477,0.0,-0.12531184,-0.17290916,-0.025654709,0.17774032,-0.79540956,-0.2719196,0.24770454
1997-03-01 12:00:00,0.0,0.57121414,0.0,-0.12576427,-0.1688583,-0.026205206,0.17461042,-0.79697764,-0.24204585,0.23476493
1997-03-02 12:00:00,0.0,0.57238066,0.0,-0.12621672,-0.17096068,-0.026755687,0.17148057,-0.79854554,-0.42103425,0.22182523
1997-03-03 12:00:00,0.0,0.5735473,0.0,-0.12666914,-0.16829321,-0.027306201,0.16835065,-0.8001134,-0.38613528,0.20888561
1997-03-04 12:00:00,0.0,0.57471377,0.0,-0.12712155,-0.14198032,-0.027856663,0.1652208,-0.80168134,-0.32708362,0.1959459
1997-03-05 12:00:00,0.0,0.5758802,0.0,-0.12757401,-0.1281932,-0.028407143,0.1620909,-0.80324936,-0.066568896,0.18300627
1997-03-06 12:00:00,0.0,0.57704675,0.0,-0.12802646,-0.15142424,-0.02895766,0.15896106,-0.8048172,-0.052168615,0.17006655
1997-03-07 12:00:00,0.0,0.5782133,0.0,-0.12847888,-0.18500763,-0.029508155,0.15583114,-0.8063853,-0.14667471,0.15712693
1997-03-08 12:00:00,0.0,0.57937974,0.0,-0.12893131,-0.16530892,-0.030058652,0.15270127,-0.8079532,-0.14760076,0.14418724
1997-03-09 12:00:00,0.0,0.5805463,0.0,-0.12938373,-0.17778659,-0.0306091,0.1495714,-0.8095211,-0.001910718,0.13124755
1997-03-10 12:00:00,0.0,0.5817128,0.0,-0.12983617,-0.1871778,-0.031159598,0.14644149,-0.8110891,0.04614866,0.11830785
1997-03-11 12:00:00,0.0,0.5828793,0.0,-0.13028859,-0.18343166,-0.031710077,0.14331168,-0.812657,0.08753673,0.105368204
1997-03-12 12:00:00,0.0,0.5840458,0.0,-0.13074104,-0.14935221,-0.03226056,0.14018176,-0.81422484,0.048692893,0.092428565
1997-03-13 12:00:00,0.0,0.58521235,0.0,-0.13119346,-0.1356603,-0.032811042,0.1370519,-0.81579286,-0.009424022,0.079488866
1997-03-14 12:00:00,0.0,0.5863788,0.0,-0.1316459,-0.13020335,-0.033361536,0.13392197,-0.81736094,0.043495107,0.0665492
1997-03-15 12:00:00,0.0,0.5875454,0.0,-0.13209833,-0.13487661,-0.033912033,0.13079214,-0.8189288,-0.031377923,0.053609505
1997-03-16 12:00:00,0.0,0.588712,0.0,-0.13255076,-0.13227884,-0.034462493,0.12766227,-0.8204967,0.03532244,0.04066985
1997-03-17 12:00:00,0.0,0.58729374,0.0,-0.1329029,-0.14659816,-0.037920166,0.12177369,-0.81840354,0.087589286,0.029805113
1997-03-18 12:00:00,0.0,0.5858757,0.0,-0.13324814,-0.1397096,-0.041377798,0.11588516,-0.81631047,0.07170054,0.018940393
1997-03-19 12:00:00,0.0,0.58445764,0.0,-0.13359337,-0.14298153,-0.04483545,0.10999659,-0.81421727,0.09240189,0.008075671
1997-03-20 12:00:00,0.0,0.58303946,0.0,-0.1339386,-0.1441375,-0.04829309,0.10410801,-0.8121242,-0.021401245,-0.0027890983
1997-03-21 12:00:00,0.0,0.58162135,0.0,-0.13428383,-0.14366475,-0.051750742,0.098219454,-0.81003094,0.016560066,-0.013653806
1997-03-22 12:00:00,0.0,0.5802033,0.0,-0.13462906,-0.15079606,-0.05520839,0.09233085,-0.80793786,0.041802578,-0.024518551
1997-03-23 12:00:00,0.0,0.5787852,0.0,-0.13497429,-0.16291961,-0.058666028,0.086442344,-0.8058447,0.047250926,-0.035383273
1997-03-24 12:00:00,0.0,0.5773671,0.0,-0.1353195,-0.1705139,-0.062123664,0.08055379,-0.8037516,-0.005142094,-0.04624802
1997-03-25 12:00:00,0.0,0.5759491,0.0,-0.13566472,-0.14928024,-0.06558133,0.07466523,-0.80165845,-0.07026653,-0.057112735
1997-03-26 12:00:00,0.0,0.57453084,0.0,-0.13600996,-0.15278815,-0.06903896,0.06877664,-0.7995652,-0.056471225,-0.06797748
1997-03-27 12:00:00,0.0,0.5731128,0.0,-0.13635519,-0.14854674,-0.0724966,0.06288808,-0.79747206,-0.023730412,-0.0788422
1997-03-28 12:00:00,0.0,0.57169473,0.0,-0.13670042,-0.15285593,-0.07595425,0.056999546,-0.7953789,0.028801909,-0.089706935
1997-03-29 12:00:00,0.0,0.5702767,0.0,-0.13704565,-0.17802666,-0.0794119,0.05111095,-0.7932859,-0.0017784345,-0.100571685
1997-03-30 12:00:00,0.0,0.56885844,0.0,-0.13739088,-0.18935482,-0.08286952,0.045222413,-0.79119265,-0.060056962,-0.11143647
1997-03-31 12:00:00,0.0,0.5674404,0.0,-0.13773611,-0.18510254,-0.086327195,0.039333835,-0.7890995,-0.020132996,-0.1223011
1997-04-01 12:00:00,0.0,0.5660223,0.0,-0.13808134,-0.19758493,-0.08978484,0.0334453,-0.78700644,-0.023428855,-0.13316587
1997-04-02 12:00:00,0.0,0.5646042,0.0,-0.13842656,-0.18273701,-0.09324245,0.027556721,-0.7849133,-0.054047853,-0.1440306
1997-04-03 12:00:00,0.0,0.5631861,0.0,-0.1387718,-0.15172921,-0.09670011,0.021668179,-0.7828201,0.1953151,-0.1548953
1997-04-04 12:00:00,0.0,0.56176805,0.0,-0.13911703,-0.137377,-0.100157775,0.015779626,-0.78072697,0.2620424,-0.16576003
1997-04-05 12:00:00,0.0,0.56034994,0.0,-0.13946225,-0.12913951,-0.10361539,0.009891063,-0.77863383,0.27174413,-0.17662485
1997-04-06 12:00:00,0.0,0.5589319,0.0,-0.13980748,-0.12669876,-0.10707304,0.0040024742,-0.77654064,0.17676967,-0.1874895
1997-04-07 12:00:00,0.0,0.55751365,0.0,-0.14015272,-0.12930669,-0.110530704,-0.0018860637,-0.7744475,0.2634119,-0.1983543
1997-04-08 12:00:00,0.0,0.55609554,0.0,-0.14049794,-0.14781405,-0.11398833,-0.007774661,-0.7723543,0.33595696,-0.20921904
1997-04-09 12:00:00,0.0,0.55467755,0.0,-0.14084317,-0.17102705,-0.11744598,-0.013663222,-0.77026117,0.45592257,-0.22008377
1997-04-10 12:00:00,0.0,0.5532595,0.0,-0.1411884,-0.16598268,-0.12090363,-0.019551756,-0.768168,0.4360436,-0.23094851
1997-04-11 12:00:00,0.0,0.5518414,0.0,-0.14153361,-0.15507133,-0.12436129,-0.02544034,-0.7660749,0.4009956,-0.24181323
1997-04-12 12:00:00,0.0,0.5504232,0.0,-0.14187886,-0.15369926,-0.12781891,-0.03132887,-0.76398176,0.4601639,-0.25267798
1997-04-13 12:00:00,0.0,0.54900515,0.0,-0.1422241,-0.1566351,-0.13127658,-0.03721748,-0.7618887,0.5212655,-0.26354265
